amplitude_id,user_id,city,device,os,platform,region,gp:BCS,gp:Birthday,gp:Delinquency amount,gp:Nip Verify,gp:Number of Revolving credits,gp:Number of no revolving credits,gp:Total Credit Line,gp:Total current debt,gp:utm_source
4.11603E+11,c8bfeb1f-c544-4afc-80d3-6420112b0656,Ciudad Victoria,Android,Chrome Mobile 102,Web,Tamaulipas,613,1987-10-12,69463,VERDADERO,1,3,999,294544,
4.1227E+11,35a38617-19b4-400c-97a6-d58845ae55b5,Venustiano Carranza,Android,Chrome Mobile 102,Web,Mexico City,,1995-02-24,,,,,,,adwords
3.93479E+11,76c55c02-9d2e-4f26-8ba0-33a3a5e1fc2e,Guadalajara,Windows,Chrome 102,Web,Jalisco,8,1998-01-07,0,VERDADERO,,,,0,adwords
4.11792E+11,d2d02f48-d632-4472-a7de-c889ec9e6e4a,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,9,2001-06-27,,VERDADERO,,,,,adwords
4.12966E+11,de2f013b-7572-49f1-a2d2-ae5055ff435a,Chihuahua City,Android,Chrome Mobile 101,Web,Chihuahua,646,1987-11-14,0,VERDADERO,0,0,,0,adwords
4.11545E+11,,Mexico City,Apple iPhone,Mobile Safari 15,Web,Mexico City,,,,,,,,,adwords
4.12782E+11,7783305b-0ba8-4347-b37b-44e5782dcf28,Ciudad Juárez,Apple iPhone,Mobile Safari 15,Web,Chihuahua,626,2001-05-19,7350,VERDADERO,0,2,,8300,adwords
4.12392E+11,,Guadalajara,Apple iPhone,GSA 206,Web,Jalisco,,,,,,,,,
4.12587E+11,,Ciudad del Carmen,Android,Chrome Mobile 102,Web,Campeche,,,,,,,,,adwords
4.11544E+11,f5059f40-8be5-4f6d-abc8-338637d044af,Tlajomulco de Zuniga,Apple iPhone,Mobile Safari 14,Web,Jalisco,581,1989-06-19,17521,VERDADERO,5,1,28201,292534,adwords
4.11519E+11,,Mazatlán,Android,Samsung Browser 17,Web,Sinaloa,,,,,,,,,google2
4.11794E+11,b4c06825-fb7a-4447-a630-4a062c3f5ff6,,Android,Chrome Mobile 102,Web,,9,1999-01-05,,VERDADERO,,,,,adwords
4.12266E+11,,Mexico City,Android,Chrome Mobile 101,Web,Mexico City,,,,,,,,,adwords
4.11852E+11,,Culiacán,Android,Chrome Mobile 102,Web,Sinaloa,,,,,,,,,google2
4.12896E+11,2b4ed761-2245-4141-9e69-7fd8d40e4ba8,,Android,Chrome Mobile 102,Web,Nuevo León,,,,,,,,,adwords
4.1186E+11,,Salamanca,Android,Chrome Mobile 102,Web,Guanajuato,,,,,,,,,adwords
4.12287E+11,,Mexico City,Windows,Chrome 102,Web,Mexico City,,,,,,,,,adwords
4.12384E+11,,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,,,,,,,,,adwords
4.12845E+11,,Ecatepec,Android,Chrome Mobile 102,Web,México,,,,,,,,,adwords
4.12554E+11,33c7e7c3-3af7-4a86-bc0e-252d6aa1b3f4,Hermosillo,Android,Chrome Mobile 102,Web,Sonora,599,1994-04-11,4402,VERDADERO,0,1,,0,adwords
4.11784E+11,,Pedro Escobedo,Android,Chrome Mobile 102,Web,Querétaro,,,,,,,,,adwords
4.12863E+11,,Monterrey,Apple iPhone,Mobile Safari 15,Web,Nuevo León,,,,,,,,,adwords
4.06148E+11,447e7432-f1c9-4ce7-818d-61ce413f8dc2,Torreón,Android,Chrome Mobile 102,Web,Coahuila,8,1980-12-13,0,VERDADERO,,,,3807,adwords
4.11951E+11,,Oaxaca City,Android,Chrome Mobile 102,Web,Oaxaca,,,,,,,,,adwords
3.04386E+11,1642cccc-915c-4d72-b48d-460664b26c8e,San Nicolás de los Garza,Android,Chrome Mobile 102,Web,Nuevo León,591,1971-09-22,2909,VERDADERO,,,,77015,adwords
4.11771E+11,0348a8e3-7bb2-4ca1-9eae-2941c9bf3d30,,Android,Chrome Mobile 102,Web,,,,,,,,,,adwords
4.12733E+11,,Mérida,Android,Chrome Mobile 102,Web,Yucatán,,,,,,,,,google2
4.12912E+11,885faf58-a41a-41fa-9a04-310e087ac82d,Gustavo Adolfo Madero,Android,Chrome Mobile 102,Web,Mexico City,,1994-12-17,,,,,,,adwords
4.12819E+11,,Ciudad Nezahualcoyotl,Windows,Chrome 100,Web,México,,,,,,,,,adwords
4.11897E+11,96a53564-c564-47c7-8fee-f7ccce7059c5,Ciudad Juárez,Android,Chrome Mobile 101,Web,Chihuahua,703,1984-11-03,0,VERDADERO,0,0,,0,adwords
4.12251E+11,,Guadalajara,Android,Chrome Mobile 102,Web,Jalisco,,,,,,,,,adwords
4.11884E+11,,Tijuana,Apple iPhone,Mobile Safari 15,Web,Baja California,,,,,,,,,adwords
4.11402E+11,,Tijuana,Apple iPhone,Chrome Mobile 102,Web,Baja California,,,,,,,,,
4.12381E+11,,Puebla,Android,Chrome Mobile 102,Web,Mexico City,,,,,,,,,adwords
4.12423E+11,,Orizaba,Android,Chrome Mobile 102,Web,Veracruz,,,,,,,,,adwords
4.09611E+11,baa41dbc-e8f6-46a8-83da-20ad24ef54e5,Zumpango,Android,Chrome Mobile 102,Web,México,7,,,,,,,,google2
4.12896E+11,,Guadalajara,Android,Chrome Mobile 102,Web,Jalisco,,,,,,,,,adwords
4.11906E+11,,,Android,Chrome Mobile 102,Web,,,,,,,,,,
4.12018E+11,3d42cb4c-0fc5-41c5-a05c-9bbfd7e898ef,Ahome,Android,Chrome Mobile 102,Web,Sinaloa,667,1969-02-04,0,VERDADERO,0,0,,0,adwords
4.12483E+11,e4b64de2-fd8b-4174-98fa-7945c9355a70,Ciudad Lopez Mateos,Android,Chrome Mobile 102,Web,México,561,,,,,,,,google2
2.85057E+11,e673b1dc-cd5c-45c8-b196-cb5944581981,Tijuana,Android,Chrome Mobile 102,Web,Baja California,637,1987-04-17,86833,VERDADERO,4,1,527694,1469611,google2
4.12043E+11,,Texcoco,Android,Chrome Mobile 95,Web,México,,,,,,,,,
4.11453E+11,,Aguascalientes,Android,Chrome Mobile 99,Web,Aguascalientes,,,,,,,,,adwords
4.12017E+11,,,Apple iPhone,Mobile Safari 15,Web,,,,,,,,,,rocket
4.12842E+11,830cbf69-d1c6-475e-b4a5-7cd19eb14b8f,Reynosa,Android,Chrome Mobile 102,Web,Tamaulipas,538,1998-04-26,10639,VERDADERO,3,1,5751,4228,adwords
4.12473E+11,a1545f87-a5be-4aef-aa19-5a24f6bdae14,Guadalajara,Windows,Chrome 101,Web,Jalisco,,,,,,,,,adwords
4.12388E+11,813a3d86-acec-46c7-8ca7-1be6b07b4bb4,Hermosillo,Android,Chrome Mobile 102,Web,Sonora,,,,,,,,,adwords
4.11963E+11,e2ed99a5-3aed-49db-8800-7618e8c3da31,Tlahuac,Android,Chrome Mobile 102,Web,Mexico City,602,1990-12-26,491,VERDADERO,0,0,,0,adwords
4.12825E+11,a89a3a72-2aea-49f4-9439-9e870e669105,,Android,Samsung Browser 17,Web,,,1972-08-06,,,,,,,adwords
4.11695E+11,,Santa Maria Chimalhuacan,Android,Chrome Mobile 102,Web,México,,,,,,,,,adwords
4.11844E+11,,Pachuca,Android,Chrome Mobile 102,Web,Hidalgo,,,,,,,,,adwords
3.95314E+11,,Abasolo,Android,Samsung Browser 14,Web,Nuevo León,,,,,,,,,rocket
3.93988E+11,21c988cd-4bf3-4b92-963e-ace897eaa6cb,Torreón,Android,Chrome Mobile 102,Web,Coahuila,637,1993-03-16,0,VERDADERO,,,4500,26401,rocket
3.0046E+11,215d4699-3edb-4c41-816d-4e3c57bf95f5,Guadalajara,Windows,Chrome 102,Web,Jalisco,9,1993-10-24,22369,VERDADERO,,,1,0,adwords
4.12195E+11,,Tlahuac,Android,Chrome Mobile 102,Web,Mexico City,,,,,,,,,rocket
2.82428E+11,598d880f-d7c2-4287-8079-768939f67582,Jilotepec de Molina Enriquez,Windows,Chrome 102,Web,México,656,1992-08-24,119637,VERDADERO,,,92270,-27568,adwords
4.12729E+11,90d70794-0b80-49a3-b248-4681e68f778a,Mexicali,Windows,Chrome 102,Web,Baja California,647,1997-12-05,0,VERDADERO,2,0,29900,24851,
4.12821E+11,,Ciudad Juárez,Apple iPhone,Mobile Safari 15,Web,Chihuahua,,,,,,,,,adwords
4.12836E+11,,Córdoba,Android,Chrome Mobile 102,Web,Veracruz,,,,,,,,,adwords
4.11924E+11,,,Android,Chrome Mobile 94,Web,,,,,,,,,,adwords
4.1203E+11,,Guadalajara,Android,Chrome Mobile 102,Web,Jalisco,,,,,,,,,adwords
4.12897E+11,,Ciudad Nezahualcoyotl,Android,Chrome Mobile 102,Web,México,,,,,,,,,google2
4.12936E+11,,Mexico City,Apple iPhone,Mobile Safari 15,Web,Mexico City,,,,,,,,,adwords
4.122E+11,3b032c20-f3d3-4253-803c-45f2cea59d64,Sahuayo de Morelos,Android,Chrome Mobile 102,Web,Michoacán,628,,,,,,,,google2
2.62468E+11,18fb475d-564c-4d47-b70f-923257ab142d,Culiacán,Windows,Chrome 102,Web,Sinaloa,649,1978-11-24,29941,VERDADERO,,,26799,-1759,adwords
4.12683E+11,,Saltillo,Android,Chrome Mobile 101,Web,Coahuila,,,,,,,,,adwords
4.12041E+11,,Colima,Apple iPhone,GSA 213,Web,Colima,,,,,,,,,
3.99219E+11,fd85f604-4060-444c-9069-30334a817b4a,Santa Maria Chimalhuacan,Android,Chrome Mobile 102,Web,México,8,1969-02-02,0,VERDADERO,,,,0,adwords
4.11596E+11,721ffca2-ff0b-4d69-b0a7-db8cd0036c90,Monterrey,Android,Chrome Mobile 102,Web,Nuevo León,8,2001-12-19,0,VERDADERO,,,6900,1971,adwords
4.1243E+11,,Pachuca,Android,Chrome Mobile 102,Web,Hidalgo,,,,,,,,,
4.11453E+11,2efcb2e5-49f1-4553-b049-7954eccf4e1f,Puebla City,Android,Chrome Mobile 102,Web,Puebla,,1988-07-16,,,,,,,adwords
4.13004E+11,,Esmeraldas,Android,Chrome Mobile 102,Web,Provincia de Esmeraldas,,,,,,,,,adwords
3.63988E+11,6379ac63-0162-4356-a13a-fe6b16683760,San Juan Bautista Tuxtla,Android,Chrome Mobile 102,Web,Oaxaca,552,1987-06-06,8310,VERDADERO,1,3,500,280796,adwords
4.12313E+11,,Guadalupe,Apple iPhone,Chrome Mobile 102,Web,Nuevo León,,,,,,,,,adwords
4.12483E+11,,,Android,Chrome Mobile 102,Web,Nuevo León,,,,,,,,,adwords
3.63843E+11,378872b6-1a73-4da8-a0e2-ba14948b9282,Puebla City,Android,Chrome Mobile 98,Web,Puebla,630,1995-09-07,0,VERDADERO,2,0,23600,15619,adwords
3.76217E+11,cd52c654-0d3f-46c2-b1bc-8f67439c55e1,Garcia,Android,Chrome Mobile 91,Web,Nuevo León,670,,,,,,,,adwords
4.12436E+11,914904ae-7632-4009-b694-48e80a5bdab1,Chihuahua City,Android,Chrome Mobile 102,Web,Chihuahua,611,1979-12-30,16539,VERDADERO,3,2,46439,51554,adwords
4.11903E+11,5f629b9c-43f0-4e51-b209-5c45523b4c8d,Morelia,Windows,Chrome 102,Web,Michoacán,721,1989-03-01,0,VERDADERO,1,0,55000,0,adwords
2.1999E+11,b6bdd5d6-126a-4743-a999-421d904bc418,Playa del Carmen,Android,Chrome Mobile 83,Web,Quintana Roo,569,1989-09-18,57683,VERDADERO,1,2,25146,29137,adwords
4.07655E+11,,Colima,Android,Chrome Mobile 102,Web,Colima,,,,,,,,,google2
4.12034E+11,,Córdoba,Android,Chrome Mobile 101,Web,Veracruz,,,,,,,,,adwords
4.11866E+11,,Mexico City,Apple iPhone,Mobile Safari 15,Web,Mexico City,,,,,,,,,adwords
4.1242E+11,,Mexico City,Android,Chrome Mobile 100,Web,Mexico City,,,,,,,,,adwords
4.11463E+11,ec01d00c-c368-44a9-b899-85c443ddb93d,Querétaro City,Android,Chrome Mobile 102,Web,Querétaro,9,2003-06-25,,VERDADERO,,,,,adwords
3.80327E+11,7539bd2f-0ed8-4087-b98c-64082773e57c,Lindavista Norte,Android,Chrome Mobile 102,Web,Mexico City,711,1991-12-10,0,VERDADERO,4,1,170500,31502,rocket_customer
4.11687E+11,a4441ad0-e400-4633-b416-826351506904,Culiacán,Android,Chrome Mobile 102,Web,Sinaloa,9,1990-04-14,0,VERDADERO,,,,314801,adwords
4.12159E+11,,Iztapalapa,Android,Chrome Mobile 102,Web,Mexico City,,,,,,,,,adwords
4.12398E+11,,Comalcalco,Android,Chrome Mobile 100,Web,Tabasco,,,,,,,,,rocket
3.82233E+11,,Ciudad del Carmen,Android,Chrome Mobile 102,Web,Campeche,,,,,,,,,adwords
4.11848E+11,af752983-bf0b-4c6f-bf69-f4b7af1df07c,Monterrey,Android,Chrome Mobile 102,Web,Nuevo León,,,,,,,,,adwords
4.11828E+11,,Alvaro Obregon,Android,Chrome Mobile 102,Web,Mexico City,,,,,,,,,adwords
4.12194E+11,28c95b2f-104d-4c86-bf97-44a27e6b3e12,Playa del Carmen,Android,Chrome Mobile 102,Web,Quintana Roo,512,1987-03-09,37967,VERDADERO,1,3,2000,-13103,adwords
4.12102E+11,,Ciudad Juárez,Android,Chrome Mobile 102,Web,Chihuahua,,,,,,,,,adwords
4.12861E+11,,Tlahuac,Android,Chrome Mobile 102,Web,Mexico City,,,,,,,,,adwords
4.11997E+11,,Tuxtla Gutiérrez,Android,Chrome Mobile 102,Web,Chiapas,,,,,,,,,rocket
4.12337E+11,,Matias Romero,Android,Chrome Mobile 102,Web,Oaxaca,,,,,,,,,adwords
4.11556E+11,7cf48871-04c5-4d37-bd69-e2c00c715949,Cuenca,Android,Samsung Browser 17,Web,Provincia del Azuay,,,,,,,,,
4.12278E+11,05af0752-264e-4259-86f0-b3be77b5a742,Juarez,Android,Chrome Mobile 102,Web,Quintana Roo,9,1998-04-01,,VERDADERO,,,,,adwords
4.12928E+11,98d7b6de-7c04-440e-8792-0efa035256d6,,Android,Chrome Mobile 102,Web,,590,1977-12-30,1147,VERDADERO,1,1,7500,3715,
1.99895E+11,d868da54-41c0-4685-95bd-1d21cce6e777,Guadalajara,Apple iPhone,Mobile Safari 15,Web,Jalisco,516,1995-01-07,41837,VERDADERO,3,3,11901,13108,blog
3.82225E+11,684d8348-1891-4ba2-87f6-3431638ddd23,Huimanguillo,Android,Chrome Mobile 102,Web,Tabasco,9,2000-07-27,,VERDADERO,,,,,adwords
4.12953E+11,64b3c8c3-f7d6-4439-b75e-a068aed8f5f6,Mexico City,Apple iPhone,Mobile Safari 15,Web,Mexico City,,1992-04-27,,,,,,,adwords
4.11535E+11,0ad92c56-5238-4f50-95f2-51ef7d6d546d,Tijuana,Android,Chrome Mobile 102,Web,Baja California,5,1999-08-12,5251,VERDADERO,,,,0,adwords
4.12487E+11,,Tampico,Android,Chrome Mobile 102,Web,Tamaulipas,,,,,,,,,adwords
4.12966E+11,,Cuernavaca,Android,Chrome Mobile 102,Web,Morelos,,,,,,,,,adwords
4.12479E+11,,Guadalajara,Windows,Chrome 102,Web,Jalisco,,,,,,,,,
3.60113E+11,,San Luis Potosí City,Android,Chrome Mobile 102,Web,San Luis Potosí,,,,,,,,,adwords
3.98781E+11,be032c1c-1458-4054-91da-1cb30c9816c0,Guadalajara,Android,Chrome Mobile 102,Web,Jalisco,660,2000-12-21,0,VERDADERO,3,0,15960,3966,adwords
4.12812E+11,,Reynosa,Apple iPhone,Chrome Mobile 102,Web,Tamaulipas,,,,,,,,,adwords
4.1243E+11,9f4663ed-6674-4ee6-994a-ba784d30399a,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,596,1979-01-07,21401,VERDADERO,1,2,10000,88616,adwords
3.01974E+11,6c4b808d-ed63-42d6-a242-cf962a0e7da2,Huimanguillo,Android,Chrome Mobile 102,Web,Tabasco,520,1984-05-05,,VERDADERO,,,,,adwords
4.1288E+11,d1c4eb90-e0a1-4830-ad76-b01b8c5da625,León,Android,Chrome Mobile 102,Web,Guanajuato,9,1993-09-28,,VERDADERO,,,,,adwords
4.12836E+11,2b4aab3c-baf2-4d0b-a2d0-0bd791e6ca8d,Nogales,Android,Chrome Mobile 102,Web,Sonora,627,,,,,,,,google2
4.12953E+11,,,Android,Chrome Mobile 101,Web,,,,,,,,,,adwords
4.11555E+11,0f41daae-7db0-4943-9d7b-b493ea8765f0,Guadalajara,Android,Chrome Mobile 102,Web,Jalisco,571,,,,,,,,google2
2.76243E+11,21ee30e6-cc20-4d2a-8fa8-ac86afc31733,Mexico City,Android,Chrome Mobile 81,Web,Mexico City,,,,,,,,,google2
4.11981E+11,,Aguascalientes,Android,Chrome Mobile 102,Web,Aguascalientes,,,,,,,,,adwords
4.01196E+11,,Ciudad Obregón,Android,Chrome Mobile 102,Web,Sonora,,,,,,,,,adwords
4.12471E+11,,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,,,,,,,,,rocket
2.50302E+11,44c20c91-9ce1-486f-a54e-7fa3114ea66d,Reynosa,Android,Chrome Mobile 102,Web,Tamaulipas,575,1979-10-28,15791,VERDADERO,,,,4853,adwords
4.12365E+11,9e737acf-1433-4af1-9057-5d6bcb1effd7,Monclova,Android,Chrome Mobile 102,Web,Coahuila,,,,,,,,,adwords
4.12924E+11,,Pachuca,Android,Chrome 92,Web,Hidalgo,,,,,,,,,adwords
4.12853E+11,bf5996e5-7b01-440b-a70a-0bdc2528b0d0,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,647,1972-09-26,0,VERDADERO,4,0,26000,20207,email_ongoing
3.24654E+11,,San Mateo Atenco,Android,Chrome Mobile 102,Web,México,,,,,,,,,adwords
4.12839E+11,,Monterrey,Android,Chrome Mobile 102,Web,Nuevo León,,,,,,,,,adwords
4.12231E+11,76162a53-d1d6-4390-a2d9-99cd991de218,,Android,Chrome Mobile 102,Web,,500,1997-10-07,15108,VERDADERO,1,3,9900,0,adwords
4.12844E+11,,Mexico City,Apple iPhone,Mobile Safari 15,Web,Mexico City,,,,,,,,,rocket
4.11917E+11,849e408b-3416-48f4-83dc-40d22308098e,General Escobedo,Android,Chrome Mobile 102,Web,Nuevo León,571,2003-03-07,7300,VERDADERO,1,1,10000,3968,
2.48994E+11,babb57d9-9c4c-4cd5-80d3-0de90a0f36a9,Guadalajara,Android,Chrome WebView 96,Web,Jalisco,,,,,,,,,rocket
4.11893E+11,,Gustavo Adolfo Madero,Windows,Chrome 102,Web,Mexico City,,,,,,,,,
4.1132E+11,,Puerto Vallarta,Apple iPhone,Mobile Safari 12,Web,Jalisco,,,,,,,,,rocket
4.11432E+11,f004baff-b70f-4854-ba14-6da9867c061a,,Android,Chrome Mobile 99,Web,,9,2002-09-23,,VERDADERO,,,,,adwords
4.1255E+11,,Mexico City,Android,Chrome Mobile 101,Web,Mexico City,,,,,,,,,adwords
4.12934E+11,,Guadalajara,Android,Chrome Mobile 102,Web,Jalisco,,,,,,,,,rocket
4.12471E+11,,Gustavo Adolfo Madero,Android,Chrome Mobile 97,Web,Mexico City,,,,,,,,,rocket
4.1131E+11,,Tlalnepantla,Android,Chrome Mobile 96,Web,México,,,,,,,,,adwords
4.12421E+11,2677a58e-0b8d-4527-b3f4-840cfdebef40,Gustavo Adolfo Madero,Android,Chrome Mobile 102,Web,Mexico City,,1968-03-07,,,,,,,
4.12427E+11,,Torreón,Android,Chrome Mobile 102,Web,Coahuila,,,,,,,,,
4.11785E+11,7f2c3f5d-5d1e-406d-919c-4851b61a6972,General Escobedo,Android,Chrome Mobile 102,Web,Nuevo León,528,1991-12-11,40830,VERDADERO,1,3,600,1,adwords
4.12928E+11,a4e8f51c-1d72-4759-a014-672691a16c17,Puebla,Android,Chrome Mobile 98,Web,Mexico City,9,1982-06-30,,VERDADERO,,,,,adwords
2.91613E+11,,Puerto Peñasco,Android,Chrome Mobile 102,Web,Sonora,,,,,,,,,adwords
4.12445E+11,04b74691-0af6-4166-8992-1ed7c39c88e1,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,8,2001-10-25,0,VERDADERO,,,4000,2606,adwords
4.11299E+11,274e3c79-295c-4c69-ae47-9408939f0708,Tlalnepantla,Android,Chrome Mobile 102,Web,México,671,1990-12-13,0,VERDADERO,2,0,84700,46296,
4.12383E+11,,Ciudad Madero,Android,Chrome Mobile 102,Web,Tamaulipas,,,,,,,,,adwords
4.1271E+11,,Santa Maria Chimalhuacan,Android,Chrome Mobile 101,Web,México,,,,,,,,,google2
4.12986E+11,e65de27c-54e0-41f5-9a2c-1dad9875b6e3,,Android,Chrome Mobile 100,Web,Nuevo León,9,2000-06-07,,VERDADERO,,,,,adwords
4.12282E+11,74f09a5d-6589-4519-853f-8414052f3b26,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,654,1993-07-15,0,VERDADERO,0,1,,15266,adwords
4.12748E+11,,Córdoba,Windows,Chrome 102,Web,Veracruz,,,,,,,,,adwords
4.12454E+11,,Ciudad Juárez,Apple iPhone,Mobile Safari 15,Web,Chihuahua,,,,,,,,,adwords
3.99295E+11,1cf2c29a-4eb6-4520-bdf2-db0d7d972637,Azcapotzalco,Android,Chrome Mobile 102,Web,Mexico City,569,1987-11-15,5039,VERDADERO,0,0,,0,adwords
3.97872E+11,,Hermosillo,Android,Chrome Mobile 102,Web,Sonora,,,,,,,,,google2
4.12494E+11,,Puebla,Android,Chrome Mobile 102,Web,Mexico City,,,,,,,,,rocket
4.12078E+11,,Morelia,Android,Chrome Mobile 102,Web,Michoacán,,,,,,,,,adwords
4.12026E+11,,Mexico City,Android,Chrome Mobile 94,Web,Mexico City,,,,,,,,,adwords
4.11936E+11,0f605cb6-4922-4476-ab7b-0be90d6bec3a,Guadalajara,Android,Chrome Mobile 102,Web,Jalisco,,,,,,,,,adwords
4.11344E+11,,Tampico,Android,Chrome Mobile 101,Web,Tamaulipas,,,,,,,,,rocket
4.12826E+11,d4b2d095-9da1-4e28-ab75-9a1fa7da9f11,Hermosillo,Android,Chrome Mobile 102,Web,Sonora,,,,,,,,,
4.12335E+11,bef98a89-8117-4af5-abf4-7d37cde395da,Ciudad Juárez,Android,Chrome Mobile 102,Web,Chihuahua,695,1999-05-07,0,VERDADERO,0,0,,0,adwords
3.50473E+11,f2593f54-4e1a-4dad-a7ba-3dc580fb9a46,Iztapalapa,Android,Chrome Mobile 102,Web,Mexico City,615,1993-12-05,11846,VERDADERO,0,0,,700,
4.03352E+11,437df6ba-f2f5-49c5-9159-5db0a99af19a,Torreón,Android,Samsung Browser 12,Web,Coahuila,553,1981-10-13,22951,VERDADERO,3,3,60400,59212,adwords
4.11982E+11,,Toluca,Android,Chrome Mobile 102,Web,México,,,,,,,,,
4.12005E+11,,Venustiano Carranza,Android,Chrome Mobile 102,Web,Mexico City,,,,,,,,,adwords
4.12264E+11,5e8af111-47e3-4272-b03b-34bb42e21602,Guadalajara,Android,Chrome Mobile 102,Web,Jalisco,,1999-02-28,,,,,,,adwords
3.97685E+11,,Tlalnepantla,Android,Chrome Mobile 81,Web,México,,,,,,,,,google2
4.12349E+11,,San Nicolás de los Garza,Windows,Chrome 96,Web,Nuevo León,,,,,,,,,
3.65508E+11,,Guadalajara,Android,Chrome Mobile 102,Web,Jalisco,,,,,,,,,rocket
4.12947E+11,ebb77159-d6ef-4c8b-a72f-8132b04c4770,Ciudad Acuña,Android,Chrome Mobile 102,Web,Coahuila,,1993-12-14,,,,,,,adwords
4.1231E+11,,,Android,Chrome Mobile 102,Web,Jalisco,,,,,,,,,adwords
4.12029E+11,,Toluca,Android,Chrome Mobile 102,Web,México,,,,,,,,,
3.77888E+11,84fb003c-bfb6-42a3-9103-4878d89f5745,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,,,,,,,,,adwords
4.11596E+11,0475a273-015d-4f1c-92d9-9f4b7325aa55,Mérida,Android,Chrome Mobile 102,Web,Yucatán,594,1972-03-30,8724,VERDADERO,0,2,,5250,adwords
4.11916E+11,a1158b10-724e-47f6-b234-6e97d8209b22,Xalapa,Android,Chrome Mobile 102,Web,Veracruz,,1986-04-06,,,,,,,adwords
4.11918E+11,,Monterrey,Android,Chrome Mobile 102,Web,Nuevo León,,,,,,,,,adwords
3.67301E+11,0e136322-ff09-4276-9dae-f250f777c39a,Querétaro City,Android,Chrome Mobile 102,Web,Querétaro,8,1990-06-11,19198,VERDADERO,1,1,5000,312098,
4.0545E+11,,Culiacán,Android,Samsung Browser 17,Web,Sinaloa,,,,,,,,,google2
4.12051E+11,,,Apple iPhone,Mobile Safari 15,Web,South Carolina,,,,,,,,,rocket
4.1293E+11,,Cuernavaca,Windows,Chrome 102,Web,Morelos,,,,,,,,,adwords
4.11563E+11,,Mexico City,Apple iPhone,Mobile Safari 15,Web,Mexico City,,,,,,,,,adwords
4.1141E+11,d65d4cae-ed67-442c-a5ed-6d4f9cdbef05,,Android,Chrome Mobile 93,Web,Puebla,,,,,,,,,adwords
4.12427E+11,,Ixtapaluca,Android,Chrome Mobile 102,Web,México,,,,,,,,,adwords
4.1243E+11,,Tlalpan,Android,Chrome WebView 101,Web,Mexico City,,,,,,,,,
4.12448E+11,1179cbb2-e75d-4abd-b724-aed6437d1be4,Puebla City,Android,Chrome Mobile 102,Web,Puebla,560,1999-05-23,5048,VERDADERO,0,3,,10540,adwords
4.1197E+11,,Iztapalapa,Android,Chrome Mobile 102,Web,Mexico City,,,,,,,,,adwords
4.12347E+11,,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,,,,,,,,,
4.12253E+11,,Apodaca,Windows,Chrome 101,Web,Nuevo León,,,,,,,,,adwords
4.11813E+11,,Ciudad Juárez,Android,Chrome Mobile 102,Web,Chihuahua,,,,,,,,,adwords
4.12492E+11,,Juanacatlan,Android,Chrome Mobile 102,Web,Jalisco,,,,,,,,,adwords
4.12762E+11,e5a374b2-3943-467b-818a-b779379fe325,Coyoacán,Android,Chrome Mobile 102,Web,Mexico City,585,2001-07-19,2,VERDADERO,0,1,,2304,adwords
4.11304E+11,46d8244a-e042-4682-8faf-46a760305f61,Veracruz,Android,Chrome 92,Web,Veracruz,554,1990-03-14,32275,VERDADERO,2,1,50500,297907,adwords
2.31351E+11,6d4edf9b-3eb8-42e0-b1a0-cb779b8d4faa,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,521,,,,,,,,rocket
4.12063E+11,b862d714-8f6f-4ae3-93a9-aa5e0b52465a,Villahermosa,Android,Chrome Mobile 102,Web,Tabasco,,1975-02-22,,,,,,,adwords
2.8249E+11,d0bc3174-5084-45a3-98c7-5063b27ac210,Guadalajara,Android,Chrome Mobile 102,Web,Jalisco,672,,,VERDADERO,,,,,adwords
4.1192E+11,24f3acf7-63d8-4330-a139-5823e2ffa204,Acapulco de Juárez,Android,Chrome Mobile 102,Web,Guerrero,,,,,,,,,adwords
4.12456E+11,,,Android,Chrome Mobile 102,Web,San Luis Potosí,,,,,,,,,adwords
4.12033E+11,e4e32d78-db3b-4d6a-9a9e-f53d42d5faab,Hermosillo,Android,Chrome Mobile 99,Web,Sonora,572,1983-07-03,52271,VERDADERO,3,3,97800,-15220,adwords
4.11738E+11,a6ab2d5d-64c0-4adf-990c-8bf55e489b6c,Mexico City,Apple iPhone,Mobile Safari 15,Web,Mexico City,,,,,,,,,adwords
4.11982E+11,,,Android,Chrome Mobile 102,Web,Puebla,,,,,,,,,adwords
4.1191E+11,a732d5d3-a6ed-4bb8-b021-70cc7881cc53,Ecatepec,Apple iPhone,Chrome Mobile 102,Web,México,610,2000-02-19,108,VERDADERO,0,1,,11817,adwords
4.1202E+11,,Chalco,Android,Chrome Mobile 102,Web,México,,,,,,,,,adwords
4.12843E+11,29b03dc1-78a0-4622-8216-25f51869206b,San Miguel de Papasquiaro,Apple iPhone,Mobile Safari 14,Web,Durango,509,1997-03-10,22743,VERDADERO,3,0,9902,0,adwords
