amplitude_id,user_id,city,device,os,platform,region,gp:BCS,Birthday,gp:Delinquency amount,gp:Nip Verify,gp:Number of Revolving credits,gp:Number of no revolving credits,gp:Total Credit Line,gp:Total current debt,gp:utm_source,Age
411399000000.0,9e0558f9-f347-40e3-b8df-4558c08c9be6,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,672.0,1988-11-04,0.0,VERDADERO,0.0,1.0,,19563.0,adwords,35.0
412866000000.0,,Mexico City,Apple iPhone,Mobile Safari 15,Web,Mexico City,,,,,,,,,,
412801000000.0,,Des Moines,Windows,Chrome 98,Web,Iowa,,,,,,,,,,
412444000000.0,93bd3e30-0a27-41f2-8aeb-b0d23e372423,Salta,Android,Chrome Mobile 102,Web,Salta,,,,,,,,,,
411505000000.0,,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,,,,,,,,,,
411853000000.0,,Zapopan,Android,Chrome Mobile 102,Web,Jalisco,,,,,,,,,adwords,
250259000000.0,4ff86f0a-ce0f-45e4-919f-c0bbf382d0aa,Tijuana,Android,Samsung Browser 17,Web,Baja California,638.0,,,VERDADERO,,,,,adwords,
412407000000.0,f8d19da3-390e-47d2-9f5e-23d2b9ccacfe,Apodaca,Android,Chrome Mobile 100,Web,Nuevo León,,,,,,,,,adwords,
195965000000.0,19ae46f7-836c-4e4c-b44c-979c1e440ff4,Apodaca,Android,Chrome Mobile 96,Web,Nuevo León,675.0,,0.0,VERDADERO,1.0,0.0,5000.0,1506.0,adwords,
412439000000.0,,Iztapalapa,Android,Chrome 92,Web,Mexico City,,,,,,,,,adwords,
411983000000.0,,Tlaxcala City,Windows,Chrome 101,Web,Tlaxcala,,,,,,,,,adwords,
412784000000.0,6156030c-10b3-46f6-8491-3cc010313f74,,Android,Chrome Mobile 102,Web,,628.0,1993-09-20,922.0,VERDADERO,0.0,4.0,,376998.0,adwords,30.0
411925000000.0,,Mexico City,Apple iPhone,Mobile Safari 15,Web,Mexico City,,,,,,,,,adwords,
411944000000.0,,Ciudad Victoria,Android,Chrome Mobile 102,Web,Tamaulipas,,,,,,,,,adwords,
412723000000.0,61d22a6e-4d43-4bf7-8353-cb3ec07487e9,Chilpancingo,Android,Chrome Mobile 101,Web,Guerrero,,,,,,,,,adwords,
411902000000.0,,Tlalpan,Android,Chrome Mobile 102,Web,Mexico City,,,,,,,,,adwords,
412423000000.0,9a319130-bcb4-41fb-89dc-f9725d5b2274,Culiacán,Android,Chrome Mobile 102,Web,Sinaloa,543.0,1996-08-25,4790.0,VERDADERO,0.0,1.0,,0.0,adwords,27.0
398455000000.0,ff17c6ab-3b1f-4aa0-b56b-7ff9e4afb871,Santo Domingo,Android,Chrome Mobile 102,Web,Mexico City,523.0,,,,,,,,google2,
412299000000.0,,Apodaca,Windows,Chrome 102,Web,Nuevo León,,,,,,,,,adwords,
411938000000.0,20199574-0cc1-40fc-9d32-c0b1461bb303,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,541.0,1991-04-21,22055.0,VERDADERO,0.0,1.0,,-13952.0,adwords,32.0
383066000000.0,,Xochimilco,Android,Chrome Mobile 102,Web,Mexico City,,,,,,,,,adwords,
393203000000.0,e41be3ba-b9af-452e-9258-e9919c12d6b6,Cuautla,Android,Chrome Mobile 102,Web,Morelos,,,,,,,,,adwords,
412430000000.0,,Saltillo,Android,Chrome Mobile 102,Web,Coahuila,,,,,,,,,adwords,
383842000000.0,,Guadalajara,Android,Chrome Mobile 102,Web,Jalisco,,,,,,,,,adwords,
411513000000.0,,Mexico City,Apple iPhone,Mobile Safari 15,Web,Mexico City,,,,,,,,,adwords,
411487000000.0,,Mexico City,Android,Chrome Mobile 99,Web,Mexico City,,,,,,,,,,
411936000000.0,,Guadalajara,Windows,Chrome 102,Web,Jalisco,,,,,,,,,adwords,
412406000000.0,3f8d388f-6f19-4154-8fee-1df0cff296fd,Ciudad Obregón,Android,Chrome Mobile 102,Web,Sonora,495.0,1970-06-25,279652.0,VERDADERO,4.0,6.0,37829.0,30894.0,adwords,53.0
412481000000.0,cee3875f-6c38-4b53-8c74-c1ec47e3fae7,Monterrey,Android,Chrome Mobile 102,Web,Nuevo León,574.0,1964-03-03,2947.0,VERDADERO,1.0,0.0,2679.0,0.0,adwords,59.0
412795000000.0,,Mexico City,Android,Chrome Mobile 38,Web,Mexico City,,,,,,,,,,
302760000000.0,9f0300c3-c8fb-4cf2-83da-3400841b2acd,Mexico City,Android,Chrome Mobile 84,Web,Mexico City,660.0,1982-05-30,0.0,VERDADERO,0.0,1.0,,91183.0,adwords,41.0
254721000000.0,89e13c18-75c3-4f6f-ad3a-03274a094255,Ecatepec,Android,Chrome Mobile 102,Web,México,572.0,1975-01-17,2149.0,VERDADERO,,,,319509.0,blog,48.0
411313000000.0,cefb4720-427a-46eb-b68c-f8f1d45aa4a3,Reynosa,Android,Chrome Mobile 102,Web,Tamaulipas,,1963-04-12,,,,,,,adwords,60.0
412910000000.0,,Ciudad Madero,Android,Chrome Mobile 102,Web,Tamaulipas,,,,,,,,,,
412135000000.0,,Iztapalapa,Android,Chrome Mobile 102,Web,Mexico City,,,,,,,,,adwords,
412459000000.0,,Iguala de la Independencia,Android,Chrome Mobile 102,Web,Guerrero,,,,,,,,,,
412759000000.0,,Ciudad Nezahualcoyotl,Android,Chrome Mobile 102,Web,México,,,,,,,,,adwords,
412388000000.0,42250650-117a-486c-90f1-a2fe9882cbdc,Villahermosa,Android,Chrome Mobile 101,Web,Tabasco,9.0,2003-05-02,,VERDADERO,,,,,adwords,20.0
411441000000.0,,Ciudad Nezahualcoyotl,Android,Facebook 369,Web,México,,,,,,,,,google2,
412440000000.0,716166bf-f314-4469-908f-e224639899fd,,Android,Chrome Mobile 101,Web,,9.0,1999-02-04,,VERDADERO,,,,,adwords,24.0
411977000000.0,cc064d21-292e-4931-9742-e3ad1ad2c021,Teziutlán,Android,Chrome Mobile 101,Web,Puebla,548.0,1968-07-10,23672.0,VERDADERO,1.0,0.0,19800.0,0.0,adwords,55.0
412396000000.0,,Mexico City,Android,Chrome Mobile 101,Web,Mexico City,,,,,,,,,adwords,
412865000000.0,0f2eb68e-c8cd-4bad-a4da-938e9249496d,Santa Maria Chimalhuacan,Android,Chrome Mobile 102,Web,México,9.0,1988-01-21,,VERDADERO,,,,,adwords,35.0
412979000000.0,,Cuautitlán Izcalli,Android,Chrome Mobile 89,Web,México,,,,,,,,,adwords,
374809000000.0,a9e20ae9-a1af-4f03-9137-06ddd7d62799,Guadalupe,Android,Chrome Mobile 102,Web,Nuevo León,650.0,1998-02-18,0.0,VERDADERO,1.0,0.0,5000.0,1589.0,adwords,25.0
410603000000.0,bdad3962-15ff-400b-ac1f-eb0f646c0e91,Mexico City,Android,Chrome WebView 101,Web,Mexico City,,,,,,,,,adwords,
411972000000.0,d2533329-c4e4-404d-8719-7e8b70f9bab6,Celaya,Android,Chrome Mobile 101,Web,Guanajuato,,1976-07-26,,,,,,,adwords,47.0
377313000000.0,ddaa497a-32d0-4b45-bd19-fb121378de3f,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,525.0,1995-09-02,16213.0,VERDADERO,1.0,2.0,9900.0,2728.0,adwords,28.0
412908000000.0,d4fdb704-b1a6-49aa-9136-d9097001ff7b,Calimaya,Android,Chrome Mobile 102,Web,México,,,,,,,,,google2,
412905000000.0,,Cuernavaca,Apple iPhone,Chrome Mobile 92,Web,Morelos,,,,,,,,,,
412885000000.0,,Chilpancingo,Android,Chrome Mobile 102,Web,Guerrero,,,,,,,,,,
411920000000.0,,Tijuana,Apple iPhone,Mobile Safari 15,Web,Baja California,,,,,,,,,,
412669000000.0,,Ecatepec,Android,Chrome Mobile 92,Web,México,,,,,,,,,rocket,
411803000000.0,,Puebla,Android,Chrome Mobile 102,Web,Mexico City,,,,,,,,,,
411857000000.0,,Ciudad Juárez,Apple iPhone,Mobile Safari 15,Web,Chihuahua,,,,,,,,,adwords,
412149000000.0,,,Android,Chrome Mobile 101,Web,,,,,,,,,,adwords,
412422000000.0,ac10acb4-c29d-46b8-a1d8-6e40f974643c,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,611.0,1983-09-22,7096.0,VERDADERO,1.0,0.0,68850.0,2295.0,adwords,40.0
411949000000.0,00c9ebde-9426-42e7-8f4d-f201d9c4cc79,Gustavo Adolfo Madero,Android,Chrome Mobile 102,Web,Mexico City,560.0,1996-01-24,2803.0,VERDADERO,0.0,0.0,,0.0,adwords,27.0
411887000000.0,61e32915-597c-42c4-978c-462b1a4d5ad8,León,Android,Chrome Mobile 102,Web,Guanajuato,545.0,1991-03-11,43555.0,VERDADERO,1.0,1.0,28200.0,311861.0,adwords,32.0
411759000000.0,,Puebla City,Android,Chrome Mobile 102,Web,Puebla,,,,,,,,,adwords,
412397000000.0,,Puebla City,Android,Chrome Mobile 102,Web,Puebla,,,,,,,,,rocket,
411932000000.0,,Oaxaca City,Android,Chrome Mobile 102,Web,Oaxaca,,,,,,,,,adwords,
411502000000.0,,Puebla,Android,Chrome Mobile 102,Web,Mexico City,,,,,,,,,,
412378000000.0,,Zumpango,Android,Samsung Browser 17,Web,México,,,,,,,,,adwords,
412467000000.0,,Ciudad Nezahualcoyotl,Android,Chrome Mobile 102,Web,México,,,,,,,,,rocket,
252955000000.0,ea7c912d-bcdb-446d-9937-10f06e992f72,Guadalajara,Android,Chrome Mobile 102,Web,Jalisco,564.0,1984-01-17,13977.0,VERDADERO,2.0,1.0,6300.0,3681.0,adwords,39.0
411838000000.0,,Queretaro,Android,Chrome Mobile 102,Web,Querétaro,,,,,,,,,adwords,
412035000000.0,,Mérida,Windows,Chrome 102,Web,Yucatán,,,,,,,,,adwords,
412806000000.0,,Puebla City,Android,Chrome Mobile 102,Web,Puebla,,,,,,,,,adwords,
411446000000.0,8d45640f-a2ed-4c7f-a122-3fbb4c8194dd,Santo Domingo Este,Android,Chrome Mobile 100,Web,Provincia de Santo Domingo,,,,,,,,,,
412243000000.0,468a1a75-2f9e-4456-91a4-6c53e426ccab,Mérida,Android,Chrome Mobile 102,Web,Yucatán,536.0,1982-03-04,27190.0,VERDADERO,0.0,1.0,,-22787.0,adwords,41.0
412255000000.0,,León,Android,Chrome Mobile 102,Web,Guanajuato,,,,,,,,,,
411342000000.0,8186deef-d25e-405a-9288-2a0972140e83,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,677.0,1991-12-09,0.0,VERDADERO,0.0,1.0,,18781.0,adwords,32.0
411336000000.0,,Guadalajara,Android,Chrome Mobile 102,Web,Jalisco,,,,,,,,,adwords,
278619000000.0,82a4df63-bc84-4dfc-8beb-856d827fd428,Mexico City,Apple iPhone,Mobile Safari 15,Web,Mexico City,658.0,2001-04-27,0.0,VERDADERO,0.0,0.0,,0.0,adwords,22.0
412920000000.0,,Ciudad Juárez,Android,Chrome Mobile 102,Web,Chihuahua,,,,,,,,,adwords,
411679000000.0,59a28b98-1089-44ce-85b5-ded8acd65ddc,Querétaro City,Android,Chrome Mobile 102,Web,Querétaro,,,,,,,,,adwords,
411987000000.0,7498fc53-d76b-4243-a6ae-e326b74757b5,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,657.0,1991-05-28,0.0,VERDADERO,0.0,0.0,,0.0,adwords,32.0
277842000000.0,2d3089be-0a1e-4d8c-b045-f8c97f4dcbe4,Alvaro Obregon,Windows,Chrome 102,Web,Mexico City,613.0,1994-04-20,5216.0,VERDADERO,,,6700.0,9534.0,adwords,29.0
255122000000.0,3e738916-0eb0-411f-8751-2531d0fa846c,Ixtapaluca,Android,Chrome Mobile 102,Web,México,574.0,1987-03-18,0.0,VERDADERO,0.0,1.0,,18587.0,adwords,36.0
411964000000.0,,Coatzacoalcos,Android,Chrome Mobile 102,Web,Veracruz,,,,,,,,,adwords,
412281000000.0,f0c6fe8a-54b9-4de3-9b36-4a1a68ddf509,Puebla City,Android,Chrome Mobile 102,Web,Puebla,609.0,1994-10-18,7743.0,VERDADERO,1.0,0.0,0.0,0.0,adwords,29.0
411963000000.0,,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,,,,,,,,,,
412838000000.0,780a5e6e-80c6-4076-a975-8d62f63267b9,Hermosillo,Android,Chrome Mobile 97,Web,Sonora,686.0,1996-08-01,0.0,VERDADERO,0.0,0.0,,0.0,adwords,27.0
409930000000.0,4a837222-38be-418d-8e87-870bd5082627,La Paz,Android,Chrome Mobile 102,Web,Baja California Sur,577.0,,,,,,,,google2,
411986000000.0,,Puebla City,Android,Chrome Mobile 102,Web,Puebla,,,,,,,,,adwords,
412086000000.0,0ac4dc1b-f090-40c6-bc43-4eb6d25c806b,Naucalpan,Android,Chrome Mobile 102,Web,México,625.0,1994-12-22,2139.0,VERDADERO,3.0,5.0,51700.0,547471.0,adwords,29.0
411893000000.0,58eafac2-ccf2-4362-a371-eae56a31b4ef,Villahermosa,Windows,Chrome 102,Web,Tabasco,582.0,1993-10-22,527.0,VERDADERO,0.0,0.0,,0.0,adwords,30.0
411798000000.0,f951bed2-4701-464b-82c7-d2727922fe41,Santo Domingo,Android,Chrome Mobile 102,Web,Mexico City,606.0,1992-04-27,2798.0,VERDADERO,0.0,2.0,,21403.0,adwords,31.0
411179000000.0,,Puebla,Android,Chrome Mobile 100,Web,Mexico City,,,,,,,,,adwords,
412967000000.0,3bb1e2a9-b061-4b21-972e-40f9cf6d3c27,Mexico City,Apple iPhone,Mobile Safari 15,Web,Mexico City,9.0,2001-07-17,,VERDADERO,,,,,adwords,22.0
197640000000.0,f9da3039-8717-4560-a824-8cb9e8accb77,Mexico City,Apple iPhone,Chrome Mobile 102,Web,Mexico City,663.0,1993-08-05,8640.0,VERDADERO,,,11400.0,10249.0,rocket,30.0
412350000000.0,4614c99d-88ae-4aca-b3dd-fd74022fc31f,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,725.0,1971-09-29,0.0,VERDADERO,1.0,2.0,25000.0,605571.0,adwords,52.0
411032000000.0,d6919b78-68ca-4c04-a01b-8c007fe73860,Tlahuac,Android,Chrome Mobile 102,Web,Mexico City,673.0,1962-02-01,0.0,VERDADERO,0.0,3.0,,94110.0,google2,61.0
412039000000.0,,Gustavo Adolfo Madero,Android,Chrome Mobile 102,Web,Mexico City,,,,,,,,,adwords,
401842000000.0,da23cbd9-127d-436f-845a-c1024d1468ae,Iztapalapa,Android,Chrome Mobile 102,Web,Mexico City,599.0,1978-02-24,9017.0,VERDADERO,0.0,1.0,,0.0,adwords,45.0
412920000000.0,b4979609-d94a-455c-aa78-f3137f0d6bca,Puebla City,Android,Chrome Mobile 102,Web,Puebla,9.0,1999-11-22,,VERDADERO,,,,,adwords,24.0
411541000000.0,,Mexico City,Apple iPhone,Mobile Safari 15,Web,Mexico City,,,,,,,,,adwords,
411526000000.0,f10552fb-48d1-45f4-92ab-46af64d794a3,Mexico City,Android,Samsung Browser 16,Web,Mexico City,569.0,1984-09-18,5733.0,VERDADERO,0.0,0.0,,2662.0,,39.0
412470000000.0,,Orizaba,Android,Chrome Mobile 102,Web,Veracruz,,,,,,,,,rocket,
411368000000.0,e500116d-915b-42c6-ac3d-d66a9575bb82,Lagos de Moreno,Android,Chrome Mobile 102,Web,Jalisco,,,,,,,,,adwords,
412818000000.0,,Tijuana,Android,Chrome Mobile 102,Web,Baja California,,,,,,,,,,
412514000000.0,,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,,,,,,,,,rocket,
412881000000.0,52c1001e-7f94-47b5-977e-4401530cc808,Culiacán,Android,Chrome Mobile 102,Web,Sinaloa,531.0,1977-08-21,52928.0,VERDADERO,0.0,1.0,,-27417.0,adwords,46.0
412420000000.0,,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,,,,,,,,,adwords,
386672000000.0,,Guadalajara,Android,Chrome Mobile 102,Web,Jalisco,,,,,,,,,adwords,
412068000000.0,,,Android,Chrome Mobile 102,Web,Nuevo León,,,,,,,,,adwords,
411866000000.0,53daf90e-d6fa-4698-a4bd-567090389740,Mexicali,Apple iPhone,GSA 213,Web,Baja California,552.0,1990-09-17,1414.0,VERDADERO,0.0,1.0,,704.0,adwords,33.0
412785000000.0,0cea8ad9-473b-4c9d-b4a8-bd7fad2edd7c,Guadalajara,Android,Chrome Mobile 101,Web,Jalisco,668.0,1983-06-11,8843.0,VERDADERO,0.0,2.0,,360357.0,adwords,40.0
400632000000.0,1356e11e-0f8d-4bc7-9088-501c269b70d4,Ciudad Juárez,Android,Chrome Mobile 102,Web,Chihuahua,,,,,,,,,adwords,
411320000000.0,,León,Android,Chrome Mobile 102,Web,Guanajuato,,,,,,,,,adwords,
412458000000.0,a5f93c77-32a8-41ca-80f4-0fd2128bcfa9,Toluca,Android,Chrome Mobile 102,Web,México,644.0,1994-05-04,0.0,VERDADERO,2.0,3.0,9500.0,24680.0,adwords,29.0
408227000000.0,81d558cf-0bd3-4212-bd30-cbbe8dfa525a,Coyoacán,Android,Chrome Mobile 102,Web,Mexico City,9.0,1973-07-25,,VERDADERO,,,,,google2,50.0
412736000000.0,,Chihuahua City,Android,Chrome Mobile 102,Web,Chihuahua,,,,,,,,,adwords,
412467000000.0,,Santa Maria Chimalhuacan,Android,Chrome Mobile 102,Web,México,,,,,,,,,rocket,
272537000000.0,f9a18d4b-ad4d-480e-891c-ea35572d9019,Iztapalapa,Windows,Chrome 102,Web,Mexico City,661.0,1992-07-03,0.0,VERDADERO,0.0,0.0,,0.0,,31.0
368732000000.0,ddb00df6-7460-4c16-8e32-9160e4424649,Culiacán,Windows,Chrome 102,Web,Sinaloa,668.0,1959-11-20,0.0,VERDADERO,1.0,1.0,300000.0,13537.0,rocket_customer,64.0
412424000000.0,,Mexico City,Windows,Chrome 102,Web,Mexico City,,,,,,,,,adwords,
412425000000.0,,Puebla City,Android,Chrome Mobile 102,Web,Puebla,,,,,,,,,adwords,
412869000000.0,,Saltillo,Android,Chrome Mobile 102,Web,Coahuila,,,,,,,,,adwords,
412000000000.0,f6afabb4-ebc7-4fa7-8924-ca05ea556b41,Querétaro City,Android,Chrome Mobile 94,Web,Querétaro,8.0,1995-08-28,0.0,VERDADERO,,,6500.0,2309.0,adwords,28.0
411916000000.0,b5df6b4f-f41e-48d5-bbbb-ca1a1f1ca232,Guadalajara,Android,Chrome Mobile 102,Web,Jalisco,,1987-08-18,,,,,,,adwords,36.0
411591000000.0,,Tijuana,Android,Chrome Mobile 102,Web,Baja California,,,,,,,,,adwords,
411512000000.0,164dc3d3-3c81-4001-94e3-cb5af723ac42,Ecatepec,Android,Chrome Mobile 91,Web,México,,,,,,,,,adwords,
412829000000.0,,Mexico City,Android,Chrome WebView 94,Web,Mexico City,,,,,,,,,,
411376000000.0,,Zapopan,Android,Chrome Mobile 102,Web,Jalisco,,,,,,,,,rocket,
412920000000.0,,Acapulco de Juárez,Windows,Chrome 102,Web,Guerrero,,,,,,,,,,
355265000000.0,3208f70e-e78d-4f81-8798-a513761aac71,Ciudad Madero,Android,Chrome Mobile 102,Web,Tamaulipas,9.0,,,,,,,,adwords,
368202000000.0,c5cfc960-5255-4811-a311-ed8fccc285d6,Monclova,Android,Chrome Mobile 102,Web,Coahuila,,1995-05-30,,VERDADERO,,,,,adwords,28.0
411923000000.0,1fee44d4-ef44-41a6-b246-e07ab5652221,Venustiano Carranza,Android,Chrome Mobile 102,Web,Mexico City,619.0,1976-06-16,9366.0,VERDADERO,4.0,0.0,155500.0,35844.0,adwords,47.0
411916000000.0,14f29668-c656-49df-ae02-f63e15c171d1,Ecatepec,Android,Chrome Mobile 102,Web,México,8.0,1987-06-13,2128.0,VERDADERO,,,,-2128.0,adwords,36.0
412980000000.0,,Tultitlan de Mariano Escobedo,Android,Chrome Mobile 102,Web,México,,,,,,,,,adwords,
411888000000.0,2c63e5fe-83d0-4d3f-8845-e265b48e06de,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,,1990-12-25,,,,,,,adwords,33.0
293863000000.0,2188316d-c7ab-4dab-9b6f-bd943d75874c,Mérida,Android,Chrome Mobile 101,Web,Yucatán,581.0,1972-09-11,94668.0,VERDADERO,,,58902.0,-33456.0,adwords,51.0
411459000000.0,,Mexico City,Android,Chrome WebView 97,Web,Mexico City,,,,,,,,,,
410250000000.0,9ce09e71-642c-451e-b590-4a8ccca3ba2d,Tuxtla Gutiérrez,Android,Chrome Mobile 102,Web,Chiapas,639.0,1991-04-27,0.0,VERDADERO,3.0,2.0,19000.0,17358.0,rocket,32.0
411508000000.0,,Galeana,Apple iPhone,WebKit 605,Web,Morelos,,,,,,,,,,
412804000000.0,,Torreón,Android,Chrome Mobile 102,Web,Coahuila,,,,,,,,,adwords,
386270000000.0,c9333774-c7b4-4ff8-b59a-2b5d6dadd513,Campeche,Android,Chrome Mobile 102,Web,Campeche,588.0,1964-09-08,38828.0,VERDADERO,0.0,6.0,,479277.0,rocket_customer,59.0
412236000000.0,8c520642-8328-42fd-ba9b-858d78631e55,Mexico City,Android,Chrome Mobile 100,Web,Mexico City,665.0,1991-08-20,0.0,VERDADERO,0.0,1.0,,118920.0,adwords,32.0
412290000000.0,1c34ef73-25e1-4226-9bec-4c3611417f4e,Manzanillo,Android,Chrome Mobile 102,Web,Colima,,,,,,,,,adwords,
412292000000.0,,Valle de Bravo,Android,Chrome Mobile 102,Web,México,,,,,,,,,adwords,
247805000000.0,9b38ea48-ca25-47be-a8cd-eb976ed08ffb,Mexico City,Windows,Chrome 102,Web,Mexico City,656.0,1997-08-04,645.0,VERDADERO,,,6000.0,6324.0,adwords,26.0
412997000000.0,0e461e0b-c48a-4046-96a8-35626d13fb0b,Guadalajara,Android,Chrome Mobile 102,Web,Jalisco,9.0,1992-07-29,,VERDADERO,,,,,adwords,31.0
411457000000.0,2ff796a9-7af7-4490-9107-a9f917c3d045,Gustavo Adolfo Madero,Android,Chrome Mobile 102,Web,Mexico City,,,,,,,,,adwords,
411461000000.0,,Xalapa,Android,Chrome Mobile 102,Web,Veracruz,,,,,,,,,adwords,
412391000000.0,,Ecatepec,Android,Opera 68,Web,México,,,,,,,,,adwords,
412467000000.0,59153760-f47c-47ac-b43a-9f34db84e535,Querétaro City,Windows,Chrome 102,Web,Querétaro,,,,,,,,,adwords,
411295000000.0,,,Android,Chrome Mobile 100,Web,,,,,,,,,,rocket,
412775000000.0,,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,,,,,,,,,adwords,
406641000000.0,437a70ca-5bad-4b4a-9761-1b4a12f6bd65,Cuautitlán Izcalli,Android,Chrome Mobile 102,Web,México,681.0,1982-02-22,0.0,VERDADERO,5.0,0.0,61420.0,15796.0,,41.0
412909000000.0,bb1f732a-23b1-4724-a43d-7a36eb883c99,Lázaro Cárdenas,Android,Chrome Mobile 102,Web,Michoacán,561.0,1990-12-10,14890.0,VERDADERO,0.0,2.0,,-2400.0,adwords,33.0
411912000000.0,,Veracruz,Android,Chrome Mobile 102,Web,Veracruz,,,,,,,,,adwords,
411954000000.0,,Tlalnepantla,Android,Chrome Mobile 101,Web,México,,,,,,,,,adwords,
412387000000.0,,Puebla City,Android,Chrome Mobile 38,Web,Puebla,,,,,,,,,,
412355000000.0,,Gustavo Adolfo Madero,Android,Chrome Mobile 102,Web,Mexico City,,,,,,,,,,
412513000000.0,,Veracruz,Android,Chrome Mobile 102,Web,Veracruz,,,,,,,,,rocket,
411981000000.0,,Culiacán,Windows,Chrome 102,Web,Sinaloa,,,,,,,,,adwords,
412429000000.0,7406075b-39ee-4b60-86d2-7f93ef632317,Milwaukee,Android,Chrome Mobile 102,Web,Wisconsin,,1993-02-05,,,,,,,adwords,30.0
411510000000.0,,Pachuca,Android,Chrome Mobile 102,Web,Hidalgo,,,,,,,,,adwords,
412428000000.0,,Monterrey,Windows,Chrome 102,Web,Nuevo León,,,,,,,,,adwords,
412867000000.0,bdeb1ea9-b098-4ab6-ba63-166e3ff12fb7,Venustiano Carranza,Android,Chrome Mobile 102,Web,Mexico City,8.0,1987-06-27,0.0,VERDADERO,,,,0.0,adwords,36.0
196561000000.0,05a68446-6363-40c1-9aa6-7dbb737bb41d,Reynosa,Windows,Chrome 101,Web,Tamaulipas,705.0,1967-05-07,12243.0,VERDADERO,1.0,1.0,37000.0,167129.0,adwords,56.0
255095000000.0,7bce8f24-4736-488c-9bc1-1091ced04020,Tlalnepantla,Apple iPhone,Mobile Safari 15,Web,México,646.0,2003-05-08,,VERDADERO,,,,,adwords,20.0
412913000000.0,,Mexico City,Android,Samsung Browser 17,Web,Mexico City,,,,,,,,,google2,
411897000000.0,02ab14f4-4740-44bd-a0e4-e48fe151775f,San Luis Potosí City,Android,Chrome Mobile 102,Web,San Luis Potosí,613.0,1983-08-07,6260.0,VERDADERO,0.0,1.0,,0.0,adwords,40.0
412198000000.0,,Tlaxcala City,Android,Chrome Mobile 101,Web,Tlaxcala,,,,,,,,,adwords,
412837000000.0,968f1f19-df71-4c91-a710-a0b2f8cfae5d,Culiacán,Android,Chrome Mobile 102,Web,Sinaloa,,,,,,,,,,
412555000000.0,,San Luis Potosí City,Android,Chrome Mobile 96,Web,San Luis Potosí,,,,,,,,,adwords,
411953000000.0,,Zapotlan el Grande,Android,Chrome Mobile 102,Web,Jalisco,,,,,,,,,adwords,
411554000000.0,,Tampico,Android,Chrome Mobile 102,Web,Tamaulipas,,,,,,,,,google2,
411795000000.0,,Xalapa,Android,Chrome Mobile 102,Web,Veracruz,,,,,,,,,adwords,
411195000000.0,,San Luis Potosí City,Android,Samsung Browser 17,Web,San Luis Potosí,,,,,,,,,,
410553000000.0,1652ebc6-37e9-448a-be26-380421f928c4,Gustavo Adolfo Madero,Android,Chrome Mobile 102,Web,Mexico City,,1991-11-22,,,,,,,adwords,32.0
411807000000.0,adfda0c7-11c9-4bd1-8be5-8e93c2c39227,Campeche,Android,Chrome Mobile 102,Web,Campeche,8.0,1992-05-23,0.0,VERDADERO,,,,0.0,adwords,31.0
412041000000.0,2ba989ba-f24d-4c83-b3ee-e1783af071cb,Ciudad Nezahualcoyotl,Android,Chrome Mobile 102,Web,México,,2003-08-13,,,,,,,adwords,20.0
411866000000.0,,Querétaro City,Android,Chrome Mobile 102,Web,Querétaro,,,,,,,,,adwords,
207680000000.0,f7a7bed8-afe8-464c-9d45-99c5d93373c2,Culiacán,Windows,Edge 102,Web,Sinaloa,,,,,,,,,blog,
412312000000.0,,Veracruz,Android,Chrome Mobile 102,Web,Veracruz,,,,,,,,,adwords,
411847000000.0,,Tijuana,Android,Facebook 369,Web,Baja California,,,,,,,,,,
412778000000.0,,Culiacán,Android,Chrome Mobile 102,Web,Sinaloa,,,,,,,,,rocket,
411619000000.0,,Celaya,Android,Chrome Mobile 102,Web,Guanajuato,,,,,,,,,google2,
412543000000.0,5da2b7dc-14c0-4b0d-940d-99214760ef27,Mérida,Apple iPhone,GSA 213,Web,Yucatán,688.0,1991-06-20,0.0,VERDADERO,0.0,0.0,,995.0,adwords,32.0
412895000000.0,,Mexico City,Apple iPhone,Mobile Safari 15,Web,Mexico City,,,,,,,,,,
278297000000.0,8ab6e759-06dd-46ca-bd61-0448548be75c,Juarez,Android,Chrome Mobile 102,Web,Quintana Roo,9.0,1994-08-05,,VERDADERO,,,,,adwords,29.0
412824000000.0,a787a175-4ea3-4b3c-83c3-6165af2c06d1,Veracruz,Windows,Chrome 102,Web,Veracruz,682.0,1974-04-11,0.0,VERDADERO,1.0,0.0,30900.0,801.0,adwords,49.0
411401000000.0,5ba83254-51a4-407e-9e8c-06585b78f328,Puebla,Android,Chrome Mobile 64,Web,Mexico City,8.0,1994-11-23,0.0,VERDADERO,,,,0.0,adwords,29.0
412734000000.0,,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,,,,,,,,,adwords,
