user_id,city,device,os,region,gp:utm_source,Survivor,Cluster
f78b8500-bf8d-4ba1-8c4a-351d1496c3a8,Ciudad Juárez,Android,Chrome Mobile 78,Chihuahua,adwords,1,3
sin información,Monterrey,Android,Chrome Mobile 102,Nuevo León,adwords,0,1
sin información,Torreón,Android,Chrome Mobile 102,Coahuila,rocket,0,1
sin información,Tijuana,Apple iPhone,Mobile Safari 15,Baja California,adwords,0,0
sin información,Guadalajara,Android,Chrome Mobile 102,Jalisco,sin información,0,4
769211b4-d336-4b19-bdd9-6018f873340c,Tuxtla Gutiérrez,Android,Chrome Mobile 102,Chiapas,google2,1,3
5d37a028-08ea-43ca-862d-7d9ce00d4e8a,Magdalena Contreras,Android,Chrome Mobile 102,Mexico City,adwords,1,2
sin información,Reynosa,Android,Chrome Mobile 102,Tamaulipas,adwords,0,1
sin información,San Luis Potosí City,Android,Chrome Mobile 102,San Luis Potosí,rocket,0,1
sin información,Hermosillo,Android,Chrome Mobile 102,Sonora,adwords,0,1
sin información,Tepic,Android,Chrome Mobile 102,Nayarit,sin información,0,4
sin información,Guadalajara,Android,Chrome Mobile 102,Jalisco,adwords,0,1
sin información,Mexico City,Apple iPhone,GSA 213,Mexico City,adwords,0,0
sin información,Guadalajara,Apple iPhone,Mobile Safari 15,Jalisco,adwords,0,0
sin información,Mexico City,Apple iPhone,Mobile Safari 15,Mexico City,adwords,0,0
sin información,Ciudad Nezahualcoyotl,Android,Chrome Mobile 102,México,adwords,0,1
06f9a2bf-bb59-4354-a89b-9708dac5bcf6,Guadalupe,Windows,Chrome 102,Nuevo León,sin información,1,3
9afed3ac-e44d-4f07-9bd3-4f2c485c355d,Mexico City,Android,Chrome Mobile 96,Mexico City,adwords,1,2
sin información,Ecatepec,Windows,Chrome 102,México,adwords,0,1
sin información,Chihuahua City,Apple iPhone,GSA 213,Chihuahua,adwords,0,0
e792cdfc-e47c-4602-9b04-c78675791149,Coatzacoalcos,Android,Chrome Mobile 102,Veracruz,adwords,1,3
sin información,Iztapalapa,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,Gustavo Adolfo Madero,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,Mexico City,Android,Chrome Mobile 101,Mexico City,adwords,0,2
sin información,Tlaquepaque,Android,Chrome Mobile 102,Jalisco,adwords,0,1
sin información,Ciudad Juárez,Android,Chrome Mobile 102,Chihuahua,adwords,0,1
sin información,sin información,Android,Chrome Mobile 91,Nuevo León,adwords,0,1
sin información,Uruapan,Windows,Chrome 101,Michoacán,sin información,0,4
sin información,Toluca,Android,Chrome Mobile 102,México,sin información,0,1
sin información,Guadalajara,Android,Chrome Mobile 102,Jalisco,adwords,0,1
sin información,Venustiano Carranza,Android,Chrome Mobile 102,Mexico City,sin información,0,4
sin información,Ecatepec,Android,Chrome Mobile 99,México,adwords,0,1
sin información,Ecatepec,Android,Chrome Mobile 102,México,google2,0,1
sin información,Ciudad Obregón,Android,Chrome Mobile 102,Sonora,adwords,0,1
sin información,Tlalpan,Android,Chrome Mobile 102,Mexico City,rocket,0,2
sin información,Cuernavaca,Android,Chrome Mobile 102,Morelos,adwords,0,1
sin información,Magdalena de Kino,Android,Chrome Mobile 102,Sonora,rocket,0,1
sin información,Ecatepec,Android,Chrome Mobile 102,México,adwords,0,1
sin información,Mexico City,Apple iPhone,Mobile Safari 15,Mexico City,adwords,0,0
0e4a1491-5724-4083-a236-411a0d230900,Monterrey,Android,Chrome Mobile 101,Nuevo León,fb,1,3
sin información,General Escobedo,Android,Chrome Mobile 101,Nuevo León,sin información,0,4
4223f2c8-3ad0-4ea0-957a-a6836395a348,Iztapalapa,Android,Chrome Mobile 102,Mexico City,adwords,1,2
sin información,Mexico City,Windows,Chrome 102,Mexico City,adwords,0,0
sin información,Ahome,Windows,Chrome 101,Sinaloa,adwords,0,0
sin información,Mexico City,Apple iPhone,Mobile Safari 15,Mexico City,adwords,0,0
sin información,Gustavo Adolfo Madero,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,Toluca,Android,Chrome Mobile 102,México,adwords,0,1
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,Tampico,Windows,Chrome 102,Tamaulipas,sin información,0,4
sin información,Chihuahua City,Android,Chrome Mobile 102,Chihuahua,adwords,0,1
7f409af1-4d13-4646-b600-fe994eec6ceb,Uruapan,Apple iPhone,Chrome Mobile 102,Michoacán,adwords,1,3
sin información,Monterrey,Android,Chrome Mobile 102,Nuevo León,adwords,0,1
sin información,Mexico City,Apple iPhone,Mobile Safari 15,Mexico City,adwords,0,0
sin información,Toluca,Android,Chrome Mobile 102,México,adwords,0,1
sin información,Mexicali,Android,Chrome Mobile 102,Baja California,sin información,0,4
sin información,Nuevo Laredo,Android,Chrome Mobile 102,Nuevo León,adwords,0,1
sin información,Alvaro Obregon,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,Orizaba,Android,Chrome Mobile 102,Veracruz,adwords,0,1
sin información,Zamora,Android,Chrome 78,Michoacán,google2,0,1
sin información,Guadalajara,Android,Chrome Mobile 102,Jalisco,sin información,0,4
sin información,Tijuana,Apple iPhone,Mobile Safari 14,Baja California,sin información,0,0
sin información,Ahome,Android,Chrome Mobile 102,Sinaloa,adwords,0,1
sin información,Bogotá,Android,Chrome Mobile 100,Bogota D.C.,sin información,0,4
sin información,Oaxaca City,Android,Chrome Mobile 102,Oaxaca,sin información,0,4
sin información,Acapulco de Juárez,Android,Chrome Mobile 102,Guerrero,adwords,0,1
sin información,Ashburn,Windows,Chrome 92,Virginia,sin información,0,4
sin información,Villahermosa,Android,Chrome Mobile 102,Tabasco,adwords,0,1
sin información,Torreón,Android,Chrome Mobile 102,Coahuila,adwords,0,1
0b900865-8a8f-44fb-b5ed-7ddd474ab3c8,Mexicali,Android,Chrome Mobile 102,Baja California,adwords,1,3
sin información,Oaxaca City,Android,Chrome Mobile 102,Oaxaca,sin información,0,4
sin información,Mexico City,Android,Chrome Mobile 101,Mexico City,adwords,0,2
06e18217-3289-4c22-a38b-556effd2765e,Querétaro City,Windows,Chrome 102,Querétaro,adwords,1,3
sin información,Cuernavaca,Apple iPhone,Mobile Safari 13,Morelos,sin información,0,0
sin información,Mexico City,Apple iPad,Chrome Mobile 92,Mexico City,adwords,0,0
sin información,Monterrey,Android,Chrome Mobile 102,Nuevo León,sin información,0,4
sin información,Mexico City,Apple iPhone,Mobile Safari 15,Mexico City,adwords,0,0
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,Córdoba,Android,Chrome 102,Veracruz,adwords,0,1
sin información,San Luis Potosí City,Android,Chrome Mobile 102,San Luis Potosí,google2,0,1
sin información,Guatemala City,Apple iPhone,Mobile Safari 14,Departamento de Guatemala,google2,0,0
sin información,Parral,Android,Chrome Mobile 102,Chihuahua,sin información,0,4
sin información,Campeche,Android,Chrome Mobile 101,Campeche,google2,0,1
sin información,Culiacán,Android,Chrome Mobile 102,Sinaloa,adwords,0,1
sin información,Santa Maria Chimalhuacan,Android,Chrome Mobile 102,México,google2,0,1
sin información,Des Moines,Windows,Chrome 80,Iowa,sin información,0,4
sin información,Monterrey,Android,Chrome Mobile 102,Nuevo León,adwords,0,1
sin información,Mexico City,Android,Chrome Mobile 87,Mexico City,adwords,0,2
sin información,Mexico City,Android,Chrome Mobile 100,Mexico City,rocket,0,2
sin información,Puebla City,Android,Chrome Mobile 102,Puebla,sin información,0,1
sin información,Guanajuato City,Android,Chrome Mobile 101,Guanajuato,adwords,0,1
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,Alvaro Obregon,Windows,Chrome 102,Mexico City,adwords,0,0
bd3d3efd-c0b4-4754-b5f7-2240f1774137,Ciudad Juárez,Android,Chrome Mobile 95,Chihuahua,adwords,1,3
10f6f831-fcef-4d31-adcd-bc4e52d6e62a,San Miguel de Allende,Apple iPhone,Chrome Mobile 102,Guanajuato,adwords,1,3
sin información,Querétaro City,Android,Chrome Mobile 101,Querétaro,adwords,0,1
96644dd0-8e96-4dcd-98a8-19cc29b7ea7f,Mexico City,Android,Chrome Mobile 102,Mexico City,adwords,1,2
48ee65eb-b1e3-45da-88a0-a714a47ba393,Orizaba,Android,Chrome Mobile 102,Veracruz,adwords,1,3
sin información,Tepic,Windows,Edge 102,Nayarit,adwords,0,0
sin información,Irapuato,Android,Chrome Mobile 102,Guanajuato,adwords,0,1
sin información,Minatitlán,Android,Chrome Mobile 102,Veracruz,rocket,0,1
sin información,Ciudad Victoria,Windows,Chrome 102,Tamaulipas,adwords,0,0
sin información,Mexico City,Apple iPhone,Mobile Safari 15,Mexico City,adwords,0,0
sin información,Acapulco de Juárez,Android,Chrome Mobile 102,Guerrero,sin información,0,4
sin información,Naucalpan,Android,Chrome Mobile 101,México,sin información,0,1
sin información,Ciudad Delicias,Android,Chrome Mobile 102,Chihuahua,adwords,0,1
sin información,Emiliano Zapata,Android,Chrome Mobile 102,Hidalgo,adwords,0,1
sin información,Monterrey,Windows,Chrome 101,Nuevo León,adwords,0,0
sin información,Villa de Arista,Android,Chrome Mobile 102,San Luis Potosí,adwords,0,1
sin información,Tijuana,Windows,Chrome 102,Baja California,adwords,0,0
sin información,Tlalnepantla,Android,Chrome Mobile 102,México,adwords,0,1
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,sin información,0,4
sin información,Guadalajara,Android,Chrome Mobile 102,Jalisco,adwords,0,1
sin información,Ciudad Nicolás Romero,Android,Chrome Mobile 102,México,adwords,0,1
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,adwords,0,2
757f3ac2-47de-4c7b-b7a3-804123fec4d7,Cunduacan,Android,Chrome Mobile 102,Tabasco,adwords,1,3
sin información,Mérida,Android,Samsung Browser 17,Yucatán,adwords,0,1
sin información,León,Android,Chrome Mobile 102,Guanajuato,sin información,0,4
10effcc5-8fa0-4382-b891-1c8adbf125ad,Mexico City,Apple iPhone,Mobile Safari 15,Mexico City,adwords,1,0
b3720d7d-7ce9-495e-bfd0-f82ad9b190ab,Tultitlan de Mariano Escobedo,Android,Chrome WebView 102,México,blog,1,3
sin información,Mérida,Android,Chrome Mobile 102,Yucatán,adwords,0,1
sin información,Guadalupe,Android,Chrome Mobile 102,Nuevo León,rocket,0,1
sin información,Monterrey,Apple iPhone,Chrome Mobile 101,Nuevo León,rocket,0,0
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,rocket,0,2
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,Monterrey,Android,Chrome Mobile 102,Nuevo León,adwords,0,1
sin información,Ciudad Madero,Apple iPhone,GSA 213,Tamaulipas,adwords,0,0
db857da8-8cce-4c06-bd53-beb674c39ce2,Tuxpam de Rodriguez Cano,Android,Chrome Mobile 102,Veracruz,adwords,1,3
sin información,Monterrey,Android,Chrome Mobile 101,Nuevo León,adwords,0,1
sin información,Uruapan,Android,Chrome Mobile 97,Michoacán,google2,0,1
sin información,Azcapotzalco,Android,Chrome Mobile 102,Mexico City,sin información,0,4
sin información,Tlalpan,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,Querétaro City,Android,Chrome 95,Querétaro,sin información,0,4
sin información,Tihuatlan,Android,Chrome Mobile 102,Veracruz,adwords,0,1
sin información,Guadalajara,Apple iPhone,Chrome Mobile 102,Jalisco,rocket,0,0
sin información,Durango,Mac,Firefox 88,Durango,sin información,0,4
ee4f10db-f438-4d45-99c9-dd8c4bc93820,Nacajuca,Android,Chrome Mobile 102,Tabasco,rocket,1,3
sin información,sin información,Android,Chrome Mobile 102,San Luis Potosí,sin información,0,4
730928a2-3ef2-4bd8-824c-730b0b42932a,León,Android,Chrome Mobile 101,Guanajuato,adwords,1,3
sin información,Monclova,Android,Chrome Mobile 102,Coahuila,adwords,0,1
b60e7a15-1bf7-48eb-be5e-ea7076898224,Guadalajara,Windows,Chrome 102,Jalisco,sin información,1,3
sin información,Nopalucan,Android,Samsung Browser 16,Puebla,rocket,0,1
sin información,Acayucan,Android,Chrome Mobile 92,Veracruz,sin información,0,4
sin información,Aguascalientes,Apple iPhone,Chrome Mobile 102,Aguascalientes,adwords,0,0
sin información,sin información,Android,Chrome Mobile 102,Sinaloa,sin información,0,4
29b8d86c-87b8-4df6-88f1-35c6d7081a75,Ecatepec,Android,Chrome Mobile 99,México,adwords,1,3
sin información,Celaya,Android,Chrome Mobile 102,Guanajuato,adwords,0,1
sin información,Mexico City,Android,Samsung Browser 17,Mexico City,adwords,0,2
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,Culiacán,Android,Chrome Mobile 101,Sinaloa,adwords,0,1
sin información,Agricola Oriental Sur,Windows,Chrome 102,Mexico City,adwords,0,0
sin información,Chalco,Android,Chrome Mobile 102,México,adwords,0,1
f6997e41-b301-45e1-979a-f5b9ef4cd9b6,Culiacán,Android,Chrome Mobile 102,Sinaloa,sin información,1,3
sin información,Ixtapaluca,Android,Chrome Mobile 102,México,adwords,0,1
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,adwords,0,2
4114bfd6-4452-4a68-87a8-3edbbe9fbcf1,Mexico City,Apple iPhone,Mobile Safari 15,Mexico City,adwords,1,0
sin información,Zapopan,Apple iPhone,Mobile Safari 14,Jalisco,adwords,0,0
sin información,Tultitlan de Mariano Escobedo,Android,Chrome Mobile 102,México,adwords,0,1
sin información,Tuxtla Gutiérrez,Apple iPhone,GSA 213,Chiapas,adwords,0,0
sin información,Iztapalapa,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,Gustavo Adolfo Madero,Android,Chrome Mobile 97,Mexico City,adwords,0,2
sin información,Veracruz,Android,Chrome Mobile 102,Veracruz,adwords,0,1
sin información,Toluca,Android,Chrome Mobile 102,México,google2,0,1
sin información,Mexico City,Apple iPhone,Mobile Safari 15,Mexico City,sin información,0,0
sin información,Cancún,Android,Chrome Mobile 102,Quintana Roo,adwords,0,1
sin información,Tlalnepantla,Android,Chrome Mobile 102,México,adwords,0,1
sin información,Puebla City,Android,Chrome Mobile 101,Puebla,adwords,0,1
sin información,Venustiano Carranza,Windows,Opera 12,Mexico City,sin información,0,4
sin información,Iztapalapa,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,Mexico City,Apple iPhone,Mobile Safari 15,Mexico City,adwords,0,0
sin información,Jojutla,Android,Facebook 362,Morelos,google2,0,1
sin información,Mexico City,Apple iPhone,Mobile Safari 15,Mexico City,rocket,0,0
sin información,Autlan de Navarro,Android,Chrome Mobile 102,Jalisco,adwords,0,1
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,Guadalajara,Android,Chrome Mobile 102,Jalisco,sin información,0,4
sin información,Mexico City,Apple iPhone,GSA 213,Mexico City,adwords,0,0
sin información,La Paz,Android,Chrome Mobile 101,Baja California Sur,google2,0,1
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,Ciudad Juárez,Android,Chrome Mobile 102,Chihuahua,adwords,0,1
sin información,sin información,Android,Chrome Mobile 93,Nuevo León,adwords,0,1
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,Gustavo Adolfo Madero,Android,Chrome Mobile 38,Mexico City,sin información,0,4
sin información,Cuautitlán Izcalli,Android,Chrome Mobile 102,México,adwords,0,1
fd977fb9-735a-4579-8aef-6528d6c56049,Mérida,Android,Chrome Mobile 102,Yucatán,google2,1,3
sin información,Venustiano Carranza,Android,Samsung Browser 17,Mexico City,rocket,0,2
d748c11e-3421-47d3-a471-c2e427b8e693,Tuxtla Gutiérrez,Windows,Chrome 102,Chiapas,adwords,1,3
sin información,Ciudad Benito Juarez,Android,Chrome Mobile 81,Nuevo León,adwords,0,1
sin información,Culiacán,Apple iPhone,Chrome Mobile 92,Sinaloa,adwords,0,0
sin información,Guadalajara,Android,Chrome Mobile 102,Jalisco,adwords,0,1
sin información,Hermosillo,Android,Chrome Mobile 102,Sonora,adwords,0,1
sin información,Tlalnepantla,Android,Chrome Mobile 102,México,rocket,0,1
47efeb02-be6c-4a52-b1ac-0e49886159bd,Juchitán de Zaragoza,Android,Chrome Mobile 102,Oaxaca,adwords,1,3
sin información,Alvaro Obregon,Android,Facebook 362,Mexico City,rocket,0,2
sin información,Mexico City,Android,Chrome Mobile 101,Mexico City,adwords,0,2
00e9945c-76f9-4002-bacc-50e6af85da94,Centro,Android,Chrome Mobile 102,Tabasco,google2,1,3
e4a9ccaf-f429-4147-be72-3be3cece4e56,Alvaro Obregon,Android,Chrome Mobile 101,Mexico City,blog,1,2
sin información,Guadalupe,Android,Chrome Mobile 101,Nuevo León,adwords,0,1
sin información,Tlalpan,Android,Chrome Mobile 102,Mexico City,adwords,0,2
918f67e4-f270-417a-ac88-73ff921191d5,Parral,Android,Chrome Mobile 102,Chihuahua,adwords,1,3
sin información,Guaymas,Android,Chrome Mobile 102,Sonora,adwords,0,1
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,adwords,0,2
366e8c36-50ee-423a-8dd5-7641d32e4cb8,Tijuana,Apple iPhone,Chrome Mobile 102,Baja California,sin información,1,3
sin información,Huautla de Jimenez,Android,Chrome Mobile 102,Puebla,sin información,0,4
sin información,Monclova,Android,Yandex 21,Coahuila,sin información,0,4
sin información,Monterrey,Apple iPhone,GSA 213,Nuevo León,adwords,0,0
cc475993-6e17-4a00-b2fc-e98c853736d0,Toluca,Apple iPhone,Mobile Safari 15,México,adwords,1,0
sin información,Ecatepec,Android,Chrome Mobile 102,México,adwords,0,1
sin información,Querétaro City,Android,Chrome Mobile 102,Querétaro,adwords,0,1
0891d155-7210-4715-99b4-35cb46ee9d3a,San Luis Potosí City,Android,Chrome Mobile 102,San Luis Potosí,adwords,1,3
sin información,Minatitlán,Android,Chrome Mobile 97,Veracruz,adwords,0,1
sin información,Mexico City,Apple iPhone,Mobile Safari 15,Mexico City,adwords,0,0
sin información,Apodaca,Android,Chrome Mobile 101,Nuevo León,adwords,0,1
sin información,Santa Maria Chimalhuacan,Android,Chrome Mobile 102,México,adwords,0,1
sin información,Tequixquiac,Windows,Chrome 102,México,adwords,0,1
sin información,Puebla City,Android,Chrome Mobile 102,Puebla,sin información,0,1
sin información,León,Windows,Chrome 102,Guanajuato,adwords,0,0
sin información,León,Android,Chrome Mobile 102,Guanajuato,adwords,0,1
sin información,Puebla City,Android,Chrome Mobile 83,Puebla,rocket,0,1
sin información,Venustiano Carranza,Android,Chrome Mobile 101,Mexico City,adwords,0,2
sin información,Jiutepec,Android,Chrome Mobile 102,Morelos,adwords,0,1
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,adwords,0,2
3bf18d82-c2e3-4b80-a8b6-d61868fe36fa,Saltillo,Android,Chrome Mobile 100,Coahuila,adwords,1,3
a68978a2-6190-4605-a21a-bfb87a2d9093,Naucalpan,Android,Chrome Mobile 102,México,adwords,1,3
sin información,San Juan de Sabinas,Apple iPhone,Chrome Mobile 102,Coahuila,adwords,0,0
sin información,Iztapalapa,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,Tijuana,Android,Chrome Mobile 102,Baja California,sin información,0,4
sin información,Tlalnepantla,Android,Chrome Mobile 102,México,adwords,0,1
